flag_id,track,flagged_side,first_flagged_at,first_flagged_model_prob,first_flagged_market_price,first_flagged_edge,consensus_available,consensus_label,consensus_price,consensus_edge,last_seen_at,last_seen_market_price,status,closing_market_price,closing_pulled_at,price_moved,clv_edge_at_close,series_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source
KXLOWTTTN-26SEP12-B57.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.66,0.1824,False,,,,2026-09-12T01:07:25Z,0.62,open,,,,,KXLOWTTTN,Trenton Daily low temp ,KTTN,2026-09-12,between,57.0,58.0,min,59.0,1,1.74,real_measured
KXLOWTTTN-26SEP12-B55.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.84,0.1286,False,,,,2026-09-12T01:07:25Z,0.66,open,,,,,KXLOWTTTN,Trenton Daily low temp ,KTTN,2026-09-12,between,55.0,56.0,min,59.0,1,1.74,real_measured
KXLOWTTTN-26SEP12-B53.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.84,0.1583,False,,,,2026-09-12T01:07:25Z,0.935,open,,,,,KXLOWTTTN,Trenton Daily low temp ,KTTN,2026-09-12,between,53.0,54.0,min,59.0,1,1.74,real_measured
KXLOWTSFO-26SEP12-T60,weather,yes,2026-09-11T15:01:00Z,0.2823,0.07,0.2123,False,,,,2026-09-12T01:07:25Z,0.05,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-12,greater,60.0,,min,59.0,1,1.74,real_measured
KXLOWTSFO-26SEP12-B59.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.36,0.4223,False,,,,2026-09-12T01:07:25Z,0.355,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-12,between,59.0,60.0,min,59.0,1,1.74,real_measured
KXLOWTSFO-26SEP12-B55.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.9,0.0686,False,,,,2026-09-12T01:07:25Z,0.95,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-12,between,55.0,56.0,min,59.0,1,1.74,real_measured
KXLOWTSFO-26SEP12-B53.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.885,0.1133,False,,,,2026-09-12T01:07:25Z,0.96,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-12,between,53.0,54.0,min,59.0,1,1.74,real_measured
KXHIGHTSDF-26SEP12-T89,weather,no,2026-09-11T15:01:00Z,0.998,0.505,0.493,False,,,,2026-09-12T01:07:25Z,0.51,open,,,,,KXHIGHTSDF,HIGHEST Temperature SATX,KSDF,2026-09-12,greater,89.0,,max,84.0,1,1.74,real_measured
KXHIGHTSDF-26SEP12-T82,weather,no,2026-09-11T15:01:00Z,0.8753,0.6,0.2753,False,,,,2026-09-12T01:07:25Z,0.865,open,,,,,KXHIGHTSDF,HIGHEST Temperature SATX,KSDF,2026-09-12,less,,82.0,max,84.0,1,1.74,real_measured
KXHIGHTSDF-26SEP12-B88.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.505,0.4864,False,,,,2026-09-12T01:07:25Z,0.51,open,,,,,KXHIGHTSDF,HIGHEST Temperature SATX,KSDF,2026-09-12,between,88.0,89.0,max,84.0,1,1.74,real_measured
KXHIGHTSDF-26SEP12-B86.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.505,0.4123,False,,,,2026-09-12T01:07:25Z,0.895,open,,,,,KXHIGHTSDF,HIGHEST Temperature SATX,KSDF,2026-09-12,between,86.0,87.0,max,84.0,1,1.74,real_measured
KXHIGHTSDF-26SEP12-B84.5,weather,yes,2026-09-11T15:01:00Z,0.2177,0.08,0.1377,False,,,,2026-09-12T01:07:25Z,0.29500000000000004,open,,,,,KXHIGHTSDF,HIGHEST Temperature SATX,KSDF,2026-09-12,between,84.0,85.0,max,84.0,1,1.74,real_measured
KXHIGHTSDF-26SEP12-B82.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.47,0.3724,False,,,,2026-09-12T01:07:25Z,0.42500000000000004,open,,,,,KXHIGHTSDF,HIGHEST Temperature SATX,KSDF,2026-09-12,between,82.0,83.0,max,84.0,1,1.74,real_measured
KXHIGHTSATX-26SEP12-B99.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.685,0.1574,False,,,,2026-09-12T01:07:25Z,0.585,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-12,between,99.0,100.0,max,101.0,1,1.74,real_measured
KXHIGHTSATX-26SEP12-B105.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.945,0.0464,False,,,,2026-09-12T01:07:25Z,0.98,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-12,between,105.0,106.0,max,101.0,1,1.74,real_measured
KXHIGHTSATX-26SEP12-B103.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.855,0.0623,False,,,,2026-09-12T01:07:25Z,0.9299999999999999,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-12,between,103.0,104.0,max,101.0,1,1.74,real_measured
KXHIGHTSATX-26SEP12-B101.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.535,0.2473,False,,,,2026-09-12T01:07:25Z,0.535,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-12,between,101.0,102.0,max,101.0,1,1.74,real_measured
KXHIGHTOKC-26SEP12-T94,weather,no,2026-09-11T15:01:00Z,0.9894,0.875,0.1144,False,,,,2026-09-12T01:07:25Z,0.975,open,,,,,KXHIGHTOKC,Oklahoma City Maximum High Temperature,KOKC,2026-09-12,less,,94.0,max,98.0,1,1.74,real_measured
KXHIGHTOKC-26SEP12-T101,weather,no,2026-09-11T15:01:00Z,0.958,0.725,0.233,False,,,,2026-09-12T01:07:25Z,0.42500000000000004,open,,,,,KXHIGHTOKC,Oklahoma City Maximum High Temperature,KOKC,2026-09-12,greater,101.0,,max,98.0,1,1.74,real_measured
KXHIGHTOKC-26SEP12-B96.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.095,0.0626,False,,,,2026-09-12T01:07:25Z,0.10500000000000001,open,,,,,KXHIGHTOKC,Oklahoma City Maximum High Temperature,KOKC,2026-09-12,between,96.0,97.0,max,98.0,1,1.74,real_measured
KXHIGHTOKC-26SEP12-B94.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.92,0.0486,False,,,,2026-09-12T01:07:25Z,0.965,open,,,,,KXHIGHTOKC,Oklahoma City Maximum High Temperature,KOKC,2026-09-12,between,94.0,95.0,max,98.0,1,1.74,real_measured
KXHIGHTOKC-26SEP12-B100.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.805,0.1123,False,,,,2026-09-12T01:07:25Z,0.855,open,,,,,KXHIGHTOKC,Oklahoma City Maximum High Temperature,KOKC,2026-09-12,between,100.0,101.0,max,98.0,1,1.74,real_measured
KXLOWTHOU-26SEP12-B78.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.45,0.3323,False,,,,2026-09-12T01:07:25Z,0.43999999999999995,open,,,,,KXLOWTHOU,Low Temperature Houston,KHOU,2026-09-12,between,78.0,79.0,min,78.0,1,1.74,real_measured
KXLOWTHOU-26SEP12-B76.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.12,0.0376,False,,,,2026-09-12T01:07:25Z,0.055,open,,,,,KXLOWTHOU,Low Temperature Houston,KHOU,2026-09-12,between,76.0,77.0,min,78.0,1,1.74,real_measured
KXLOWTHOU-26SEP12-B74.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.895,0.0736,False,,,,2026-09-12T01:07:25Z,0.945,open,,,,,KXLOWTHOU,Low Temperature Houston,KHOU,2026-09-12,between,74.0,75.0,min,78.0,1,1.74,real_measured
KXLOWTHOU-26SEP12-B72.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.895,0.1033,False,,,,2026-09-12T01:07:25Z,0.955,open,,,,,KXLOWTHOU,Low Temperature Houston,KHOU,2026-09-12,between,72.0,73.0,min,78.0,1,1.74,real_measured
KXHIGHTPHX-26SEP12-B107.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.935,0.0336,False,,,,2026-09-12T01:07:25Z,0.975,open,,,,,KXHIGHTPHX,Phoenix High Temperature Daily,KPHX,2026-09-12,between,107.0,108.0,max,104.0,1,1.74,real_measured
KXHIGHTPHX-26SEP12-B105.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.795,0.0474,False,,,,2026-09-12T01:07:25Z,0.755,open,,,,,KXHIGHTPHX,Phoenix High Temperature Daily,KPHX,2026-09-12,between,105.0,106.0,max,104.0,1,1.74,real_measured
KXHIGHTPHX-26SEP12-B103.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.565,0.2173,False,,,,2026-09-12T01:07:25Z,0.51,open,,,,,KXHIGHTPHX,Phoenix High Temperature Daily,KPHX,2026-09-12,between,103.0,104.0,max,104.0,1,1.74,real_measured
KXHIGHTPHX-26SEP12-B101.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.74,0.1773,False,,,,2026-09-12T01:07:25Z,0.8049999999999999,open,,,,,KXHIGHTPHX,Phoenix High Temperature Daily,KPHX,2026-09-12,between,101.0,102.0,max,104.0,1,1.74,real_measured
KXLOWTSDF-26SEP12-T71,weather,no,2026-09-11T15:01:00Z,0.2823,0.09,0.1923,False,,,,2026-09-12T01:07:25Z,0.255,open,,,,,KXLOWTSDF,Lowest Temperature SDX,KSDF,2026-09-12,greater,71.0,,min,72.0,1,1.74,real_measured
KXLOWTSDF-26SEP12-B70.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.09,0.0676,False,,,,2026-09-12T01:07:25Z,0.245,open,,,,,KXLOWTSDF,Lowest Temperature SDX,KSDF,2026-09-12,between,70.0,71.0,min,72.0,1,1.74,real_measured
KXLOWTSDF-26SEP12-B68.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.505,0.4636,False,,,,2026-09-12T01:07:25Z,0.51,open,,,,,KXLOWTSDF,Lowest Temperature SDX,KSDF,2026-09-12,between,68.0,69.0,min,72.0,1,1.74,real_measured
KXLOWTSDF-26SEP12-B66.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.505,0.4933,False,,,,2026-09-12T01:07:25Z,0.51,open,,,,,KXLOWTSDF,Lowest Temperature SDX,KSDF,2026-09-12,between,66.0,67.0,min,72.0,1,1.74,real_measured
KXLOWTSDF-26SEP12-B64.5,weather,no,2026-09-11T15:01:00Z,1.0,0.505,0.495,False,,,,2026-09-12T01:07:25Z,0.51,open,,,,,KXLOWTSDF,Lowest Temperature SDX,KSDF,2026-09-12,between,64.0,65.0,min,72.0,1,1.74,real_measured
KXLOWTDAL-26SEP12-T80,weather,yes,2026-09-11T15:01:00Z,0.2823,0.24,0.0423,False,,,,2026-09-12T01:07:25Z,0.09,open,,,,,KXLOWTDAL,Lowest temperature Dallas,KDFW,2026-09-12,greater,80.0,,min,79.0,1,1.74,real_measured
KXLOWTDAL-26SEP12-B79.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.495,0.2873,False,,,,2026-09-12T01:07:25Z,0.505,open,,,,,KXLOWTDAL,Lowest temperature Dallas,KDFW,2026-09-12,between,79.0,80.0,min,79.0,1,1.74,real_measured
KXLOWTDAL-26SEP12-B77.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.77,0.0724,False,,,,2026-09-12T01:07:25Z,0.71,open,,,,,KXLOWTDAL,Lowest temperature Dallas,KDFW,2026-09-12,between,77.0,78.0,min,79.0,1,1.74,real_measured
KXLOWTDAL-26SEP12-B75.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.895,0.0736,False,,,,2026-09-12T01:07:25Z,0.94,open,,,,,KXLOWTDAL,Lowest temperature Dallas,KDFW,2026-09-12,between,75.0,76.0,min,79.0,1,1.74,real_measured
KXLOWTDAL-26SEP12-B73.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.885,0.1133,False,,,,2026-09-12T01:07:25Z,0.955,open,,,,,KXLOWTDAL,Lowest temperature Dallas,KDFW,2026-09-12,between,73.0,74.0,min,79.0,1,1.74,real_measured
KXHIGHTEWR-26SEP12-T83,weather,no,2026-09-11T15:01:00Z,0.958,0.845,0.113,False,,,,2026-09-12T01:07:25Z,0.895,open,,,,,KXHIGHTEWR,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-12,greater,83.0,,max,80.0,1,1.74,real_measured
KXHIGHTEWR-26SEP12-T76,weather,no,2026-09-11T15:01:00Z,0.9894,0.845,0.1444,False,,,,2026-09-12T01:07:25Z,0.98,open,,,,,KXHIGHTEWR,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-12,less,,76.0,max,80.0,1,1.74,real_measured
KXHIGHTEWR-26SEP12-B80.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.6,0.1823,False,,,,2026-09-12T01:07:25Z,0.52,open,,,,,KXHIGHTEWR,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-12,between,80.0,81.0,max,80.0,1,1.74,real_measured
KXHIGHTEWR-26SEP12-B78.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.56,0.2824,False,,,,2026-09-12T01:07:25Z,0.5800000000000001,open,,,,,KXHIGHTEWR,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-12,between,78.0,79.0,max,80.0,1,1.74,real_measured
KXHIGHTEWR-26SEP12-B76.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.91,0.0586,False,,,,2026-09-12T01:07:25Z,0.88,open,,,,,KXHIGHTEWR,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-12,between,76.0,77.0,max,80.0,1,1.74,real_measured
KXHIGHTLV-26SEP12-B99.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.88,0.0373,False,,,,2026-09-12T01:07:25Z,0.965,open,,,,,KXHIGHTLV,Las Vegas Max Daily Temperature,KLAS,2026-09-12,between,99.0,100.0,max,102.0,1,1.74,real_measured
KXHIGHTLV-26SEP12-B105.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.875,0.0936,False,,,,2026-09-12T01:07:25Z,0.955,open,,,,,KXHIGHTLV,Las Vegas Max Daily Temperature,KLAS,2026-09-12,between,105.0,106.0,max,102.0,1,1.74,real_measured
KXHIGHTLV-26SEP12-B103.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.535,0.3074,False,,,,2026-09-12T01:07:25Z,0.42500000000000004,open,,,,,KXHIGHTLV,Las Vegas Max Daily Temperature,KLAS,2026-09-12,between,103.0,104.0,max,102.0,1,1.74,real_measured
KXHIGHTLV-26SEP12-B101.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.675,0.1073,False,,,,2026-09-12T01:07:25Z,0.665,open,,,,,KXHIGHTLV,Las Vegas Max Daily Temperature,KLAS,2026-09-12,between,101.0,102.0,max,102.0,1,1.74,real_measured
KXLOWTLAX-26SEP12-T70,weather,no,2026-09-11T15:01:00Z,0.5,0.375,0.125,False,,,,2026-09-12T01:07:25Z,0.33499999999999996,open,,,,,KXLOWTLAX,Lowest Temperature in LA,KLAX,2026-09-12,greater,70.0,,min,70.0,1,1.74,real_measured
KXLOWTLAX-26SEP12-B69.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.71,0.0723,False,,,,2026-09-12T01:07:25Z,0.7150000000000001,open,,,,,KXLOWTLAX,Lowest Temperature in LA,KLAX,2026-09-12,between,69.0,70.0,min,70.0,1,1.74,real_measured
KXLOWTLAX-26SEP12-B67.5,weather,yes,2026-09-11T15:01:00Z,0.0827,0.05,0.0327,False,,,,2026-09-12T01:07:25Z,0.05,open,,,,,KXLOWTLAX,Lowest Temperature in LA,KLAX,2026-09-12,between,67.0,68.0,min,70.0,1,1.74,real_measured
KXLOWTLAX-26SEP12-B65.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.945,0.0464,False,,,,2026-09-12T01:07:25Z,0.96,open,,,,,KXLOWTLAX,Lowest Temperature in LA,KLAX,2026-09-12,between,65.0,66.0,min,70.0,1,1.74,real_measured
KXLOWTLAX-26SEP12-B63.5,weather,no,2026-09-11T15:01:00Z,0.9998,0.95,0.0498,False,,,,2026-09-12T01:07:25Z,0.965,open,,,,,KXLOWTLAX,Lowest Temperature in LA,KLAX,2026-09-12,between,63.0,64.0,min,70.0,1,1.74,real_measured
KXLOWTNOLA-26SEP12-T72,weather,no,2026-09-11T15:01:00Z,0.998,0.875,0.123,False,,,,2026-09-12T01:07:25Z,0.97,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-12,less,,72.0,min,77.0,1,1.74,real_measured
KXLOWTNOLA-26SEP12-B78.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.065,0.0926,False,,,,2026-09-12T01:07:25Z,0.055,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-12,between,78.0,79.0,min,77.0,1,1.74,real_measured
KXLOWTNOLA-26SEP12-B76.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.68,0.1023,False,,,,2026-09-12T01:07:25Z,0.565,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-12,between,76.0,77.0,min,77.0,1,1.74,real_measured
KXLOWTNOLA-26SEP12-B74.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.57,0.3473,False,,,,2026-09-12T01:07:25Z,0.59,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-12,between,74.0,75.0,min,77.0,1,1.74,real_measured
KXLOWTNOLA-26SEP12-B72.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.835,0.1564,False,,,,2026-09-12T01:07:25Z,0.935,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-12,between,72.0,73.0,min,77.0,1,1.74,real_measured
KXHIGHTNOLA-26SEP12-T87,weather,no,2026-09-11T15:01:00Z,0.958,0.875,0.083,False,,,,2026-09-12T01:07:25Z,0.95,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-12,less,,87.0,max,90.0,1,1.74,real_measured
KXHIGHTNOLA-26SEP12-B91.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.74,0.1024,False,,,,2026-09-12T01:07:25Z,0.725,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-12,between,91.0,92.0,max,90.0,1,1.74,real_measured
KXHIGHTNOLA-26SEP12-B89.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.65,0.1323,False,,,,2026-09-12T01:07:25Z,0.585,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-12,between,89.0,90.0,max,90.0,1,1.74,real_measured
KXHIGHTNOLA-26SEP12-B87.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.75,0.1673,False,,,,2026-09-12T01:07:25Z,0.815,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-12,between,87.0,88.0,max,90.0,1,1.74,real_measured
KXLOWTSEA-26SEP12-B54.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.495,0.2873,False,,,,2026-09-12T01:07:25Z,0.47,open,,,,,KXLOWTSEA,Low Temperature Seattle,KSEA,2026-09-12,between,54.0,55.0,min,54.0,1,1.74,real_measured
KXLOWTSEA-26SEP12-B50.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.885,0.0836,False,,,,2026-09-12T01:07:25Z,0.965,open,,,,,KXLOWTSEA,Low Temperature Seattle,KSEA,2026-09-12,between,50.0,51.0,min,54.0,1,1.74,real_measured
KXLOWTSEA-26SEP12-B48.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.885,0.1133,False,,,,2026-09-12T01:07:25Z,0.955,open,,,,,KXLOWTSEA,Low Temperature Seattle,KSEA,2026-09-12,between,48.0,49.0,min,54.0,1,1.74,real_measured
KXHIGHTHOU-26SEP12-T98,weather,no,2026-09-11T15:01:00Z,0.998,0.95,0.048,False,,,,2026-09-12T01:07:25Z,0.97,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-12,greater,98.0,,max,93.0,1,1.74,real_measured
KXHIGHTHOU-26SEP12-T91,weather,yes,2026-09-11T15:01:00Z,0.1247,0.055,0.0697,False,,,,2026-09-12T01:07:25Z,0.015,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-12,less,,91.0,max,93.0,1,1.74,real_measured
KXHIGHTHOU-26SEP12-B97.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.895,0.0964,False,,,,2026-09-12T01:07:25Z,0.8049999999999999,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-12,between,97.0,98.0,max,93.0,1,1.74,real_measured
KXHIGHTHOU-26SEP12-B95.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.6,0.3173,False,,,,2026-09-12T01:07:25Z,0.535,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-12,between,95.0,96.0,max,93.0,1,1.74,real_measured
KXHIGHTHOU-26SEP12-B93.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.67,0.1123,False,,,,2026-09-12T01:07:25Z,0.755,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-12,between,93.0,94.0,max,93.0,1,1.74,real_measured
KXHIGHTHOU-26SEP12-B91.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.085,0.0726,False,,,,2026-09-12T01:07:25Z,0.06,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-12,between,91.0,92.0,max,93.0,1,1.74,real_measured
KXHIGHTMIN-26SEP12-T73,weather,yes,2026-09-11T15:01:00Z,0.1247,0.065,0.0597,False,,,,2026-09-12T01:07:25Z,0.10500000000000001,open,,,,,KXHIGHTMIN,Minneapolis Daily High Temperature,KMSP,2026-09-12,less,,73.0,max,75.0,1,1.74,real_measured
KXHIGHTMIN-26SEP12-B79.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.915,0.0764,False,,,,2026-09-12T01:07:25Z,0.935,open,,,,,KXHIGHTMIN,Minneapolis Daily High Temperature,KMSP,2026-09-12,between,79.0,80.0,max,75.0,1,1.74,real_measured
KXHIGHTMIN-26SEP12-B77.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.77,0.1473,False,,,,2026-09-12T01:07:25Z,0.81,open,,,,,KXHIGHTMIN,Minneapolis Daily High Temperature,KMSP,2026-09-12,between,77.0,78.0,max,75.0,1,1.74,real_measured
KXHIGHTMIN-26SEP12-B75.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.655,0.1273,False,,,,2026-09-12T01:07:25Z,0.605,open,,,,,KXHIGHTMIN,Minneapolis Daily High Temperature,KMSP,2026-09-12,between,75.0,76.0,max,75.0,1,1.74,real_measured
KXHIGHTDC-26SEP12-B84.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.72,0.0623,False,,,,2026-09-12T01:07:25Z,0.655,open,,,,,KXHIGHTDC,Washington DC Daily Max Temp,KDCA,2026-09-12,between,84.0,85.0,max,84.0,1,1.74,real_measured
KXHIGHTDC-26SEP12-B82.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.635,0.2074,False,,,,2026-09-12T01:07:25Z,0.59,open,,,,,KXHIGHTDC,Washington DC Daily Max Temp,KDCA,2026-09-12,between,82.0,83.0,max,84.0,1,1.74,real_measured
KXHIGHTDC-26SEP12-B80.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.86,0.1086,False,,,,2026-09-12T01:07:25Z,0.825,open,,,,,KXHIGHTDC,Washington DC Daily Max Temp,KDCA,2026-09-12,between,80.0,81.0,max,84.0,1,1.74,real_measured
KXLOWTSAN-26SEP12-T73,weather,yes,2026-09-11T15:01:00Z,0.1247,0.0,0.1247,False,,,,2026-09-12T01:07:25Z,0.495,open,,,,,KXLOWTSAN,Low Temperature San Diego,KSAN,2026-09-12,greater,73.0,,min,71.0,1,1.74,real_measured
KXLOWTSAN-26SEP12-B72.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.51,0.3324,False,,,,2026-09-12T01:07:25Z,0.47,open,,,,,KXLOWTSAN,Low Temperature San Diego,KSAN,2026-09-12,between,72.0,73.0,min,71.0,1,1.74,real_measured
KXLOWTSAN-26SEP12-B70.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.495,0.2873,False,,,,2026-09-12T01:07:25Z,0.55,open,,,,,KXLOWTSAN,Low Temperature San Diego,KSAN,2026-09-12,between,70.0,71.0,min,71.0,1,1.74,real_measured
KXLOWTSAN-26SEP12-B68.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.885,0.0323,False,,,,2026-09-12T01:07:25Z,0.92,open,,,,,KXLOWTSAN,Low Temperature San Diego,KSAN,2026-09-12,between,68.0,69.0,min,71.0,1,1.74,real_measured
KXLOWTSAN-26SEP12-B66.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.885,0.1064,False,,,,2026-09-12T01:07:25Z,0.915,open,,,,,KXLOWTSAN,Low Temperature San Diego,KSAN,2026-09-12,between,66.0,67.0,min,71.0,1,1.74,real_measured
KXHIGHAUS-26SEP12-T99,weather,yes,2026-09-11T15:01:00Z,0.1247,0.02,0.1047,False,,,,2026-09-12T01:07:25Z,0.005,open,,,,,KXHIGHAUS,Highest temperature in Austin,KAUS,2026-09-12,less,,99.0,max,101.0,1,1.74,real_measured
KXHIGHAUS-26SEP12-B99.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.085,0.0726,False,,,,2026-09-12T01:07:25Z,0.035,open,,,,,KXHIGHAUS,Highest temperature in Austin,KAUS,2026-09-12,between,99.0,100.0,max,101.0,1,1.74,real_measured
KXHIGHAUS-26SEP12-B105.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.895,0.0964,False,,,,2026-09-12T01:07:25Z,0.985,open,,,,,KXHIGHAUS,Highest temperature in Austin,KAUS,2026-09-12,between,105.0,106.0,max,101.0,1,1.74,real_measured
KXHIGHAUS-26SEP12-B103.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.54,0.3773,False,,,,2026-09-12T01:07:25Z,0.29000000000000004,open,,,,,KXHIGHAUS,Highest temperature in Austin,KAUS,2026-09-12,between,103.0,104.0,max,101.0,1,1.74,real_measured
KXHIGHAUS-26SEP12-B101.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.705,0.0773,False,,,,2026-09-12T01:07:25Z,0.73,open,,,,,KXHIGHAUS,Highest temperature in Austin,KAUS,2026-09-12,between,101.0,102.0,max,101.0,1,1.74,real_measured
KXHIGHTSAN-26SEP12-T87,weather,no,2026-09-11T15:01:00Z,0.998,0.525,0.473,False,,,,2026-09-12T01:07:25Z,0.525,open,,,,,KXHIGHTSAN,High Temperature San Diego,KSAN,2026-09-12,greater,87.0,,max,82.0,1,1.74,real_measured
KXHIGHTSAN-26SEP12-T80,weather,no,2026-09-11T15:01:00Z,0.8753,0.75,0.1253,False,,,,2026-09-12T01:07:25Z,0.645,open,,,,,KXHIGHTSAN,High Temperature San Diego,KSAN,2026-09-12,less,,80.0,max,82.0,1,1.74,real_measured
KXHIGHTSAN-26SEP12-B86.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.715,0.2764,False,,,,2026-09-12T01:07:25Z,0.84,open,,,,,KXHIGHTSAN,High Temperature San Diego,KSAN,2026-09-12,between,86.0,87.0,max,82.0,1,1.74,real_measured
KXHIGHTSAN-26SEP12-B84.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.86,0.0573,False,,,,2026-09-12T01:07:25Z,0.945,open,,,,,KXHIGHTSAN,High Temperature San Diego,KSAN,2026-09-12,between,84.0,85.0,max,82.0,1,1.74,real_measured
