race_id,tier,state,chamber,district,electindex_dem_name,electindex_rep_name,kalshi_dem_candidate_name,kalshi_dem_ticker,kalshi_dem_yes_bid,kalshi_dem_yes_ask,kalshi_dem_yes_ask_size,kalshi_dem_yes_bid_size,kalshi_dem_close_time,kalshi_dem_status,liquidity_note_kalshi_dem,kalshi_rep_candidate_name,kalshi_rep_ticker,kalshi_rep_yes_bid,kalshi_rep_yes_ask,kalshi_rep_yes_ask_size,kalshi_rep_yes_bid_size,kalshi_rep_close_time,kalshi_rep_status,liquidity_note_kalshi_rep,kalshi_unmatched_candidates,kalshi_total_open_candidates,legal_footprint_kalshi,polymarket_dem_candidate_name,polymarket_dem_market_id,polymarket_dem_yes_bid,polymarket_dem_yes_ask,polymarket_dem_liquidity,polymarket_dem_close_time,polymarket_dem_status,liquidity_note_polymarket_dem,polymarket_rep_candidate_name,polymarket_rep_market_id,polymarket_rep_yes_bid,polymarket_rep_yes_ask,polymarket_rep_liquidity,polymarket_rep_close_time,polymarket_rep_status,liquidity_note_polymarket_rep,polymarket_unmatched_candidates,polymarket_total_open_candidates,legal_footprint_polymarket,pulled_at
US-HOUSE-CA-10,Elections - US House District,CA,,10,Mark DeSaulnier,Jeff Frese,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-10 House seat?,0x82c5486009f212e611188228baf880b7bfeecc45c8bed288b2e8fd02c7a53e9a,0.967,0.972,8972.88264,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-10 House seat?,0x27ad25bf3dfa79523493c7f410441767428100d2ba21909d429627b5c80e4c30,0.031,0.035,10610.08263,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-10 House seat?; Will A win the CA-10 House seat?; Will B win the CA-10 House seat?; Will C win the CA-10 House seat?; Will D win the CA-10 House seat?; Will E win the CA-10 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-11,Elections - US House District,CA,,11,Scott Wiener,(no Republican — top-two),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-11 House seat?,0x37b8ff851cbd9593c4ddb1ee8193a0b5815b534b11eba69c9f98a86219b39174,0.972,0.996,18806.00115,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-11 House seat?,0x6e9906a31f665e12f6f3a29177a1faeb9964db485282c6fa74ae4c3920c4ef79,0.005,0.006,13189.01872,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-11 House seat?; Will A win the CA-11 House seat?; Will B win the CA-11 House seat?; Will C win the CA-11 House seat?; Will D win the CA-11 House seat?; Will E win the CA-11 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-12,Elections - US House District,CA,,12,Lateefah Simon,(no Republican — top-two),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-12 House seat?,0x3cf3f5a326c82e77bb96aee34875ab50a64227e14409f3bac4803ecdbec3ef79,0.978,0.979,13428.43434,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-12 House seat?,0x5ede59f70142fd06646cc1306f4021d7bb2623da1e61da55cd31ba8e685d1f04,0.003,0.004,10845.39206,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-12 House seat?; Will A win the CA-12 House seat?; Will B win the CA-12 House seat?; Will C win the CA-12 House seat?; Will D win the CA-12 House seat?; Will E win the CA-12 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-13,Elections - US House District,CA,,13,Adam Gray,Kevin Lincoln,Adam Gray,HOUSECA13-26-D,0.911,0.944,3.0,19.0,2027-11-03T15:00:00Z,active,ok,Kevin Lincoln,HOUSECA13-26-R,0.036,0.082,18.0,300.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the CA-13 House seat?,0xd5e44002d2fe404c9bdf2404b5e3636d2898c6dcff556b7092d0b9f4df323d20,0.93,0.95,14518.0794,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the CA-13 House seat?,0x1df56873c9504fb7d14aa1a97be841679ae61f979b3630aa4865ffea0326fdc6,0.06,0.07,18779.3506,2026-11-04T00:00:00Z,active,ok,Will another party win the CA-13 House seat?; Will A win the CA-13 House seat?; Will B win the CA-13 House seat?; Will C win the CA-13 House seat?; Will D win the CA-13 House seat?; Will E win the CA-13 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-14,Elections - US House District,CA,,14,Aisha Wahab,(no Republican — top-two),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-14 House seat?,0xff151c287c87ffd55880f23907f585c7a0a6ef024e2fd93d10ec5ff64141df70,0.97,0.978,11199.34494,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-14 House seat?,0x9396e493c2ccc8cb598e4549b63eb222c84728480acc510fb606b2d1f09a1ba1,0.004,0.005,9522.94096,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-14 House seat?; Will A win the CA-14 House seat?; Will B win the CA-14 House seat?; Will C win the CA-14 House seat?; Will D win the CA-14 House seat?; Will E win the CA-14 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-15,Elections - US House District,CA,,15,Kevin Mullin,Charles Hoelter,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-15 House seat?,0xc9b87cf9582ae37f3440aea13a01c0b2437ab4fdff95461801f53ec2b4a5d1c2,0.95,0.96,16162.4256,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-15 House seat?,0x77a44c4b539d508e4e346f261c47c9a77abade484a2689b64299e30f58f90f85,0.002,0.006,11464.46071,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-15 House seat?; Will A win the CA-15 House seat?; Will B win the CA-15 House seat?; Will C win the CA-15 House seat?; Will D win the CA-15 House seat?; Will E win the CA-15 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-16,Elections - US House District,CA,,16,Sam Liccardo,Peter Sundin Soulé,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-16 House seat?,0xa89bc5ec9129faa68708cf7cd24f50b6391ee2196547cc495f353915b4bd6680,0.978,0.979,19277.77885,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-16 House seat?,0x5f8107c9dae4332b153237e40db759c252c7cecc2c5c074653d3efe23a5381f3,0.02,0.021,18612.37103,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-16 House seat?; Will A win the CA-16 House seat?; Will B win the CA-16 House seat?; Will C win the CA-16 House seat?; Will D win the CA-16 House seat?; Will E win the CA-16 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-17,Elections - US House District,CA,,17,Rohit Khanna,Ritesh Tandon,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-17 House seat?,0xe48ec558426e04ba3645d3c74d4324a4b6eb2415e05d86d65c3181cb16184e73,0.965,0.974,13386.85514,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-17 House seat?,0xe910559add5162de49f565c9251bb935603bc263cd29a524d5888276a22f7f9a,0.015,0.039,8802.5078,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-17 House seat?; Will A win the CA-17 House seat?; Will B win the CA-17 House seat?; Will C win the CA-17 House seat?; Will D win the CA-17 House seat?; Will E win the CA-17 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-18,Elections - US House District,CA,,18,Zoe Lofgren,Shane Lewis,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-18 House seat?,0x2a113d4550dc83f264d23994783153f022087ccb5a2e2ba740b08c67972cd6fc,0.973,0.974,11993.19734,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-18 House seat?,0xa7350d84a9232eff5d10665e7a804ae45a9eef96a11a68fa68eb7b2b600ae940,0.018,0.028,9875.57882,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-18 House seat?; Will A win the CA-18 House seat?; Will B win the CA-18 House seat?; Will C win the CA-18 House seat?; Will D win the CA-18 House seat?; Will E win the CA-18 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-19,Elections - US House District,CA,,19,Jimmy Panetta,Peter Verbica,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-19 House seat?,0x6f5d01959e9de1a0c59d410af37a4b19a3393a037bbea86c876a83b35f2a712d,0.97,0.997,13296.98674,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-19 House seat?,0x95aab698489576781dc1510f542e32a1db0906750cc0caebdb9a12e80824f09b,0.004,0.005,12534.81032,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-19 House seat?; Will A win the CA-19 House seat?; Will B win the CA-19 House seat?; Will C win the CA-19 House seat?; Will D win the CA-19 House seat?; Will E win the CA-19 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-20,Elections - US House District,CA,,20,Sandra Van Scotter,Vince Fong,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-20 House seat?,0x3940d851b3425caf5a727702cb70fbc82d94c8d022011c24d53af21bd3a41ed5,0.006,0.007,17256.96116,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-20 House seat?,0xc4ceb029b48b2d326a968cc417aef28462cf4b8a3c0b61ff7ca76271e0f693e1,0.94,0.95,15587.0742,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-20 House seat?; Will A win the CA-20 House seat?; Will B win the CA-20 House seat?; Will C win the CA-20 House seat?; Will D win the CA-20 House seat?; Will E win the CA-20 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-21,Elections - US House District,CA,,21,Jim Costa,Kyle Kirkland,Jim Costa,HOUSECA21-26-D,0.914,0.94,1948.38,25.0,2027-11-03T15:00:00Z,active,ok,Kyle Kirkland,HOUSECA21-26-R,0.06,0.09,2.0,5501.84,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the CA-21 House seat?,0x44f7e3582eba72648fb5e03cb1dacc0ace21da93285999c7e14642cf91e279bf,0.92,0.93,19768.7895,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-21 House seat?,0xd02e25c7ab3266bd0f56bfa7ae754f0c045f4334a8e6a6259a6c98319b281286,0.06,0.08,21386.494,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-21 House seat?; Will A win the CA-21 House seat?; Will B win the CA-21 House seat?; Will C win the CA-21 House seat?; Will D win the CA-21 House seat?; Will E win the CA-21 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-22,Elections - US House District,CA,,22,Randy Villegas,David Valadao,Randy Villegas,HOUSECA22-26-D,0.9,0.925,1000.0,50028.37,2027-11-03T15:00:00Z,active,ok,David Valadao,HOUSECA22-26-R,0.08,0.099,134.98,1000.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the CA-22 House seat?,0x3fb5cd695a1a69d9bdcdc56473fe939b1f5f746fd93d95678c2aacfd02ecc8f1,0.87,0.88,12697.9874,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the CA-22 House seat?,0xe83e55ee7c9cfda40e828fd11aef8b0261773a49553827376d3aac63b28d88dd,0.13,0.14,16985.0156,2026-11-04T00:00:00Z,active,ok,Will another party win the CA-22 House seat?; Will A win the CA-22 House seat?; Will B win the CA-22 House seat?; Will C win the CA-22 House seat?; Will D win the CA-22 House seat?; Will E win the CA-22 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-23,Elections - US House District,CA,,23,Tessa Lynn Hodge,Jay Obernolte,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-23 House seat?,0xc9e72c14f5ca7fceddcb619aefdd779bd54960acb6b416c426dc11b99c206565,0.06,0.061,24332.28757,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-23 House seat?,0x901379fb8c22c487980577ee91ea3d288245157102ecdc318d8cf2ecc288fb3c,0.931,0.932,15140.31161,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-23 House seat?; Will A win the CA-23 House seat?; Will B win the CA-23 House seat?; Will C win the CA-23 House seat?; Will D win the CA-23 House seat?; Will E win the CA-23 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-24,Elections - US House District,CA,,24,Salud Carbajal,Robert Smith,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-24 House seat?,0x99312c2dbd9174f4348d681cd5fba4c89799fd8e5717e63a1c4e5de294a86ad8,0.972,0.978,17393.20251,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-24 House seat?,0xca3165f5d7e4ad28df1f3fc8a6ceeb619fbc8500aab6ec0893104d5924e680f6,0.002,0.021,18113.39012,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-24 House seat?; Will A win the CA-24 House seat?; Will B win the CA-24 House seat?; Will C win the CA-24 House seat?; Will D win the CA-24 House seat?; Will E win the CA-24 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-25,Elections - US House District,CA,,25,Raul Ruiz,Joe Males,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-25 House seat?,0x22a7808c527aa00568f696db9fb3eb922843e9e43ad4bbfef8c9c659b6ed2ec5,0.94,0.96,9469.9109,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-25 House seat?,0x7bec8d71484dbefeb803c4f73c94188e6355b94ad731520c3a543eefd29457b2,0.05,0.06,33754.7406,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-25 House seat?; Will A win the CA-25 House seat?; Will B win the CA-25 House seat?; Will C win the CA-25 House seat?; Will D win the CA-25 House seat?; Will E win the CA-25 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-26,Elections - US House District,CA,,26,Jacqui Irwin,Samuel Gallucci,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-26 House seat?,0xed91c4b84104e197f69c7062fe7df6468a721048c2d7a56d229137a7f09d9bb5,0.94,0.95,9468.1127,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-26 House seat?,0x8de90fb6d343cbef3b0596f2795442666b2be26af4a47dede75c4c304dab0174,0.05,0.06,64500.7532,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-26 House seat?; Will A win the CA-26 House seat?; Will B win the CA-26 House seat?; Will C win the CA-26 House seat?; Will D win the CA-26 House seat?; Will E win the CA-26 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-27,Elections - US House District,CA,,27,George Whitesides,Jason Gibbs,George Whitesides,HOUSECA27-26-D,0.89,0.955,3.0,500.0,2027-11-03T15:00:00Z,active,ok,Jason Gibbs,HOUSECA27-26-R,0.044,0.11,500.0,500.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the CA-27 House seat?,0xa3a67d6cd09d2b3af055b057ef25742dd3806cddb861b2e32cd1e76639266a4f,0.94,0.95,31048.7627,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the CA-27 House seat?,0x1ca460bdddfec1f2fc1564355c5000526150e746a702042b3b176d35eac85d88,0.045,0.053,31797.54167,2026-11-04T00:00:00Z,active,ok,Will another party win the CA-27 House seat?; Will A win the CA-27 House seat?; Will B win the CA-27 House seat?; Will C win the CA-27 House seat?; Will D win the CA-27 House seat?; Will E win the CA-27 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-28,Elections - US House District,CA,,28,Judy Chu,April Verlato,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-28 House seat?,0xba1f8ae2de56f06381f1c8fc30061192b2f686d35cabaeee42583f1030929815,0.977,0.978,16075.68312,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-28 House seat?,0x2de558ae065e091f5c8d3fa8eee09c91fab5f40fd36ea9eab7ac927139ca30f1,0.005,0.022,15750.40705,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-28 House seat?; Will A win the CA-28 House seat?; Will B win the CA-28 House seat?; Will C win the CA-28 House seat?; Will D win the CA-28 House seat?; Will E win the CA-28 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-29,Elections - US House District,CA,,29,Luz Rivas,(no Republican — top-two),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-29 House seat?,0xe9b51db4525a753bd7cda3363699295e71e2b0aefa29fee5065fbc97d4d6985a,0.954,0.979,14539.58011,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-29 House seat?,0x277705cb12e794129f94778a11098621b80fc334587b4c009bff458bce98cdc1,0.022,0.049,11281.95969,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-29 House seat?; Will A win the CA-29 House seat?; Will B win the CA-29 House seat?; Will C win the CA-29 House seat?; Will D win the CA-29 House seat?; Will E win the CA-29 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-30,Elections - US House District,CA,,30,Laura Friedman,Scott Alan Meyers,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-30 House seat?,0xa654e3d49a97302b2174ba224b0b77078682a35e677f40ca08dbc5e2e4eafb66,0.94,0.97,8318.06298,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-30 House seat?,0x305a014d41d1000487ce93fb84872132e81c1f9a1dd90b1c3d9585de1884537c,0.03,0.05,32712.2962,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-30 House seat?; Will A win the CA-30 House seat?; Will B win the CA-30 House seat?; Will C win the CA-30 House seat?; Will D win the CA-30 House seat?; Will E win the CA-30 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-31,Elections - US House District,CA,,31,Gilbert Cisneros,Eric Ching,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-31 House seat?,0x863a4636ca39b380982508d30a85284b58ba98674a06e722960b7b01d400d756,0.94,0.95,10666.2666,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-31 House seat?,0xbe5495d85ca419ca65b1f55333531b01e526605b2ae5fd500d920441925d1d5b,0.04,0.05,55995.3546,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-31 House seat?; Will A win the CA-31 House seat?; Will B win the CA-31 House seat?; Will C win the CA-31 House seat?; Will D win the CA-31 House seat?; Will E win the CA-31 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-32,Elections - US House District,CA,,32,Brad Sherman,Larry Thompson,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-32 House seat?,0xa5e885de46254908a6d00efbf29a83d6743750a250e6e8927de369ed3c29dab0,0.94,0.96,9296.7659,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-32 House seat?,0x9af223a4cf530f854661ac9529e3b160c771df247db843be0eaa93cb9ac5350b,0.005,0.006,11390.80105,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-32 House seat?; Will A win the CA-32 House seat?; Will B win the CA-32 House seat?; Will C win the CA-32 House seat?; Will D win the CA-32 House seat?; Will E win the CA-32 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-33,Elections - US House District,CA,,33,Pete Aguilar,Stephanie Vargas,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-33 House seat?,0x2b3ed493e8e96a8391c9765974eb8d653c4317b5ee197f749b5881af4d39098c,0.94,0.95,10575.7864,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-33 House seat?,0x8388c3f061a7ee4a41f1ddf511cf99a8c312cff6dd9328baea2ae6fd12ec7dd9,0.05,0.06,61659.3809,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-33 House seat?; Will A win the CA-33 House seat?; Will B win the CA-33 House seat?; Will C win the CA-33 House seat?; Will D win the CA-33 House seat?; Will E win the CA-33 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-34,Elections - US House District,CA,,34,Jimmy Gomez,(no Republican — top-two),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-34 House seat?,0x81b62acedd2d998cc342ac5502d737c892664934a88520a534a122db4a256635,0.957,0.998,17404.53272,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-34 House seat?,0x10dbe750e1d7651247ddd9a226dd8bdc5f4ab004328135bf1c78f1258db0c381,0.001,0.006,19155.84711,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-34 House seat?; Will A win the CA-34 House seat?; Will B win the CA-34 House seat?; Will C win the CA-34 House seat?; Will D win the CA-34 House seat?; Will E win the CA-34 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-35,Elections - US House District,CA,,35,Norma Torres,Mike Cargile,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-35 House seat?,0x98edcc6ab2196eaa1c0022f401f9921e0dfb3a8891013323f039cf7ecdd2ec83,0.94,0.95,13604.27,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-35 House seat?,0xb5d52e0d9dc5867f5144d765430ad04bdce5125e2370118fe0268b064a0293a7,0.008,0.036,8934.79449,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-35 House seat?; Will A win the CA-35 House seat?; Will B win the CA-35 House seat?; Will C win the CA-35 House seat?; Will D win the CA-35 House seat?; Will E win the CA-35 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-36,Elections - US House District,CA,,36,Ted Lieu,Houston Brignano,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-36 House seat?,0x9d9a62f6e21410dbcd6d6971b9bf4462f04f16fdcaf7a41ff595c46b6ffc396e,0.94,0.96,8764.7964,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-36 House seat?,0x20e049d4e1df60bbb782882618d5808bfc485eb283d61027f04755f5e6ba7592,0.04,0.05,20809.4728,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-36 House seat?; Will A win the CA-36 House seat?; Will B win the CA-36 House seat?; Will C win the CA-36 House seat?; Will D win the CA-36 House seat?; Will E win the CA-36 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-37,Elections - US House District,CA,,37,Sydney Kamlager-Dove,(no Republican — top-two),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-37 House seat?,0xcd9d3c28daac9d7a4ab5c185f6b7106020978078b967f5c4e0fe1d4ef00a5a4c,0.95,0.975,9295.31241,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-37 House seat?,0x09d729e0e5207a2138ca77d829d50cb4783f30305098932db2b0d51a7c5566ae,0.023,0.04,10164.37051,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-37 House seat?; Will A win the CA-37 House seat?; Will B win the CA-37 House seat?; Will C win the CA-37 House seat?; Will D win the CA-37 House seat?; Will E win the CA-37 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-38,Elections - US House District,CA,,38,Hilda Solis,Pedro Casas,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-38 House seat?,0xd08f9a8c8dce572d84324956f1838a663e3f8eafac29d6619c1883ac8edea728,0.94,0.95,15558.8341,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-38 House seat?,0xb44a6322269d5ea20f28bcd63221bf06a2ee8d89061fa3e4e22e9bb43880bf61,0.004,0.007,11184.75956,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-38 House seat?; Will A win the CA-38 House seat?; Will B win the CA-38 House seat?; Will C win the CA-38 House seat?; Will D win the CA-38 House seat?; Will E win the CA-38 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-CA-39,Elections - US House District,CA,,39,Mark Takano,Steve Manos,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the CA-39 House seat?,0x309a6a46f8bd102281422b20a09003793c4bfc4fb7bdd3660165e655c15b2c15,0.94,0.95,16377.704,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the CA-39 House seat?,0xb36c01739fbf1427b28f46770c722125d96875da8d7d2005a88a71fdd6d5af0e,0.016,0.034,10097.92149,2026-11-03T00:00:00Z,active,ok,Will another party win the CA-39 House seat?; Will A win the CA-39 House seat?; Will B win the CA-39 House seat?; Will C win the CA-39 House seat?; Will D win the CA-39 House seat?; Will E win the CA-39 House seat?,8,,2026-09-17T17:44:56.023541+00:00
