race_id,tier,state,chamber,district,estimate_source,dem_win_prob,rep_win_prob,margin_dem_minus_rep,rating,pulled_at
STATE-LEG-MI-HOUSE-84,State Legislature District,MI,House,84,ElectIndex model,0.874,0.126,17.52,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-85,State Legislature District,MI,House,85,ElectIndex model,0.0143,0.9857,-33.49,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-86,State Legislature District,MI,House,86,ElectIndex model,0.4148,0.5852,-3.29,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-87,State Legislature District,MI,House,87,ElectIndex model,0.9838,0.0162,32.71,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-88,State Legislature District,MI,House,88,ElectIndex model,0.2948,0.7052,-8.25,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-89,State Legislature District,MI,House,89,ElectIndex model,0.0978,0.9022,-19.79,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-9,State Legislature District,MI,House,9,ElectIndex model,1.0,0.0,81.87,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-90,State Legislature District,MI,House,90,ElectIndex model,0.2905,0.7095,-8.44,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-91,State Legislature District,MI,House,91,ElectIndex model,0.0027,0.9973,-42.48,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-92,State Legislature District,MI,House,92,ElectIndex model,0.287,0.713,-8.6,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-93,State Legislature District,MI,House,93,ElectIndex model,0.036,0.964,-27.51,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-94,State Legislature District,MI,House,94,ElectIndex model,0.9992,0.0008,48.41,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-95,State Legislature District,MI,House,95,ElectIndex model,0.1507,0.8493,-15.81,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-96,State Legislature District,MI,House,96,ElectIndex model,0.1943,0.8057,-13.19,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-97,State Legislature District,MI,House,97,ElectIndex model,0.1295,0.8705,-17.26,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-98,State Legislature District,MI,House,98,ElectIndex model,0.0027,0.9973,-42.59,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-HOUSE-99,State Legislature District,MI,House,99,ElectIndex model,0.0101,0.9899,-35.52,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-1,State Legislature District,MI,Senate,1,ElectIndex model,0.9998,0.0002,54.82,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-10,State Legislature District,MI,Senate,10,ElectIndex model,0.9808,0.0192,31.66,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-11,State Legislature District,MI,Senate,11,ElectIndex model,0.9476,0.0524,24.81,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-12,State Legislature District,MI,Senate,12,ElectIndex model,0.6196,0.3804,4.65,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-13,State Legislature District,MI,Senate,13,ElectIndex model,0.8169,0.1831,13.82,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-14,State Legislature District,MI,Senate,14,ElectIndex model,0.9503,0.0497,25.2,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-15,State Legislature District,MI,Senate,15,ElectIndex model,0.9998,0.0002,54.52,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-16,State Legislature District,MI,Senate,16,ElectIndex model,0.0322,0.9678,-28.29,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-17,State Legislature District,MI,Senate,17,ElectIndex model,0.0544,0.9456,-24.53,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-18,State Legislature District,MI,Senate,18,ElectIndex model,0.0614,0.9386,-23.59,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-19,State Legislature District,MI,Senate,19,ElectIndex model,0.9819,0.0181,32.03,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-2,State Legislature District,MI,Senate,2,ElectIndex model,0.9245,0.0755,21.96,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-20,State Legislature District,MI,Senate,20,ElectIndex model,0.3662,0.6338,-5.23,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-21,State Legislature District,MI,Senate,21,ElectIndex model,0.9951,0.0049,39.48,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-22,State Legislature District,MI,Senate,22,ElectIndex model,0.2217,0.7783,-11.72,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-23,State Legislature District,MI,Senate,23,ElectIndex model,0.2188,0.7812,-11.87,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-24,State Legislature District,MI,Senate,24,ElectIndex model,0.1822,0.8178,-13.87,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-25,State Legislature District,MI,Senate,25,ElectIndex model,0.0247,0.9753,-30.05,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-26,State Legislature District,MI,Senate,26,ElectIndex model,0.1872,0.8128,-13.59,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-27,State Legislature District,MI,Senate,27,ElectIndex model,0.9976,0.0024,43.19,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-28,State Legislature District,MI,Senate,28,ElectIndex model,0.8688,0.1312,17.14,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-29,State Legislature District,MI,Senate,29,ElectIndex model,0.979,0.021,31.1,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-3,State Legislature District,MI,Senate,3,ElectIndex model,1.0,0.0,78.11,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-30,State Legislature District,MI,Senate,30,ElectIndex model,0.2833,0.7167,-8.76,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-31,State Legislature District,MI,Senate,31,ElectIndex model,0.2948,0.7052,-8.25,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-32,State Legislature District,MI,Senate,32,ElectIndex model,0.5885,0.4115,3.42,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-33,State Legislature District,MI,Senate,33,ElectIndex model,0.1165,0.8835,-18.24,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-34,State Legislature District,MI,Senate,34,ElectIndex model,0.0696,0.9304,-22.61,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-35,State Legislature District,MI,Senate,35,ElectIndex model,0.9282,0.0718,22.37,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-36,State Legislature District,MI,Senate,36,ElectIndex model,0.0156,0.9844,-32.96,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-37,State Legislature District,MI,Senate,37,ElectIndex model,0.2608,0.7392,-9.8,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-38,State Legislature District,MI,Senate,38,ElectIndex model,0.3388,0.6612,-6.36,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-4,State Legislature District,MI,Senate,4,ElectIndex model,0.8239,0.1761,14.23,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-5,State Legislature District,MI,Senate,5,ElectIndex model,0.9334,0.0666,22.97,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-6,State Legislature District,MI,Senate,6,ElectIndex model,1.0,0.0,81.99,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-7,State Legislature District,MI,Senate,7,ElectIndex model,0.997,0.003,41.97,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-8,State Legislature District,MI,Senate,8,ElectIndex model,0.9104,0.0896,20.54,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MI-SENATE-9,State Legislature District,MI,Senate,9,ElectIndex model,0.46,0.54,-1.54,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-1,State Legislature District,MN,Senate,1,ElectIndex model,0.0145,0.9855,-33.38,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-10,State Legislature District,MN,Senate,10,ElectIndex model,0.004,0.996,-40.52,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-11,State Legislature District,MN,Senate,11,ElectIndex model,0.1436,0.8564,-16.27,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-12,State Legislature District,MN,Senate,12,ElectIndex model,0.0096,0.9904,-35.79,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-13,State Legislature District,MN,Senate,13,ElectIndex model,0.0797,0.9203,-21.52,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-14,State Legislature District,MN,Senate,14,ElectIndex model,0.7471,0.2529,10.18,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-15,State Legislature District,MN,Senate,15,ElectIndex model,0.071,0.929,-22.45,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-16,State Legislature District,MN,Senate,16,ElectIndex model,0.025,0.975,-29.98,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-17,State Legislature District,MN,Senate,17,ElectIndex model,0.0144,0.9856,-33.45,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-18,State Legislature District,MN,Senate,18,ElectIndex model,0.9712,0.0288,29.04,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-19,State Legislature District,MN,Senate,19,ElectIndex model,0.0392,0.9608,-26.91,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-2,State Legislature District,MN,Senate,2,ElectIndex model,0.1564,0.8436,-15.43,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-20,State Legislature District,MN,Senate,20,ElectIndex model,0.2435,0.7565,-10.63,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-21,State Legislature District,MN,Senate,21,ElectIndex model,0.0476,0.9524,-25.51,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-22,State Legislature District,MN,Senate,22,ElectIndex model,0.0681,0.9319,-22.79,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-23,State Legislature District,MN,Senate,23,ElectIndex model,0.2591,0.7409,-9.88,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-24,State Legislature District,MN,Senate,24,ElectIndex model,0.6015,0.3985,3.93,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-25,State Legislature District,MN,Senate,25,ElectIndex model,0.9828,0.0172,32.33,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-26,State Legislature District,MN,Senate,26,ElectIndex model,0.4538,0.5462,-1.78,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-27,State Legislature District,MN,Senate,27,ElectIndex model,0.0048,0.9952,-39.63,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-28,State Legislature District,MN,Senate,28,ElectIndex model,0.0114,0.9886,-34.83,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-29,State Legislature District,MN,Senate,29,ElectIndex model,0.0178,0.9822,-32.12,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-3,State Legislature District,MN,Senate,3,ElectIndex model,0.8488,0.1512,15.77,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-30,State Legislature District,MN,Senate,30,ElectIndex model,0.0575,0.9425,-24.1,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-31,State Legislature District,MN,Senate,31,ElectIndex model,0.0522,0.9478,-24.84,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-32,State Legislature District,MN,Senate,32,ElectIndex model,0.3944,0.6056,-4.1,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-33,State Legislature District,MN,Senate,33,ElectIndex model,0.2814,0.7186,-8.85,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-34,State Legislature District,MN,Senate,34,ElectIndex model,0.977,0.023,30.51,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-35,State Legislature District,MN,Senate,35,ElectIndex model,0.4156,0.5844,-3.26,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-36,State Legislature District,MN,Senate,36,ElectIndex model,0.9163,0.0837,21.11,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-37,State Legislature District,MN,Senate,37,ElectIndex model,0.8127,0.1873,13.58,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-38,State Legislature District,MN,Senate,38,ElectIndex model,0.9986,0.0014,45.62,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-39,State Legislature District,MN,Senate,39,ElectIndex model,0.9917,0.0083,36.6,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-4,State Legislature District,MN,Senate,4,ElectIndex model,0.8137,0.1863,13.63,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-40,State Legislature District,MN,Senate,40,ElectIndex model,0.9956,0.0044,40.04,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-41,State Legislature District,MN,Senate,41,ElectIndex model,0.8403,0.1597,15.23,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-42,State Legislature District,MN,Senate,42,ElectIndex model,0.9844,0.0156,32.94,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-43,State Legislature District,MN,Senate,43,ElectIndex model,0.98,0.02,45.21,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-44,State Legislature District,MN,Senate,44,ElectIndex model,0.9517,0.0483,25.41,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-45,State Legislature District,MN,Senate,45,ElectIndex model,0.9438,0.0562,24.28,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-46,State Legislature District,MN,Senate,46,ElectIndex model,1.0,0.0,61.83,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-47,State Legislature District,MN,Senate,47,ElectIndex model,0.9815,0.0185,31.9,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-48,State Legislature District,MN,Senate,48,ElectIndex model,0.2134,0.7866,-12.15,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-49,State Legislature District,MN,Senate,49,ElectIndex model,0.9814,0.0186,31.87,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-5,State Legislature District,MN,Senate,5,ElectIndex model,0.0224,0.9776,-30.69,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-50,State Legislature District,MN,Senate,50,ElectIndex model,0.9863,0.0137,33.72,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-51,State Legislature District,MN,Senate,51,ElectIndex model,0.9967,0.0033,41.56,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-52,State Legislature District,MN,Senate,52,ElectIndex model,0.9746,0.0254,29.88,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-53,State Legislature District,MN,Senate,53,ElectIndex model,0.9293,0.0707,22.49,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-54,State Legislature District,MN,Senate,54,ElectIndex model,0.4739,0.5261,-1.0,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-55,State Legislature District,MN,Senate,55,ElectIndex model,0.9431,0.0569,24.18,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-56,State Legislature District,MN,Senate,56,ElectIndex model,0.9905,0.0095,35.84,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-57,State Legislature District,MN,Senate,57,ElectIndex model,0.2732,0.7268,-9.22,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-58,State Legislature District,MN,Senate,58,ElectIndex model,0.2562,0.7438,-10.02,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-59,State Legislature District,MN,Senate,59,ElectIndex model,0.98,0.02,78.68,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-6,State Legislature District,MN,Senate,6,ElectIndex model,0.0349,0.9651,-27.72,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-60,State Legislature District,MN,Senate,60,ElectIndex model,1.0,0.0,80.28,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-61,State Legislature District,MN,Senate,61,ElectIndex model,0.98,0.02,79.19,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-62,State Legislature District,MN,Senate,62,ElectIndex model,0.98,0.02,82.2,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-63,State Legislature District,MN,Senate,63,ElectIndex model,1.0,0.0,75.94,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-64,State Legislature District,MN,Senate,64,ElectIndex model,1.0,0.0,77.56,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-65,State Legislature District,MN,Senate,65,ElectIndex model,0.9999,0.0001,57.05,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-66,State Legislature District,MN,Senate,66,ElectIndex model,1.0,0.0,71.66,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-67,State Legislature District,MN,Senate,67,ElectIndex model,0.9995,0.0005,50.33,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-7,State Legislature District,MN,Senate,7,ElectIndex model,0.1609,0.8391,-15.15,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-8,State Legislature District,MN,Senate,8,ElectIndex model,0.9999,0.0001,57.68,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MN-SENATE-9,State Legislature District,MN,Senate,9,ElectIndex model,0.0116,0.9884,-34.72,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-1,State Legislature District,MO,House,1,ElectIndex model,0.02,0.98,-46.05,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-10,State Legislature District,MO,House,10,ElectIndex model,0.337,0.663,-6.43,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-100,State Legislature District,MO,House,100,ElectIndex model,0.4598,0.5402,-1.54,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-101,State Legislature District,MO,House,101,ElectIndex model,0.4042,0.5958,-3.71,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-102,State Legislature District,MO,House,102,ElectIndex model,0.0292,0.9708,-28.95,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-103,State Legislature District,MO,House,103,ElectIndex model,0.1566,0.8434,-15.42,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-104,State Legislature District,MO,House,104,ElectIndex model,0.2284,0.7716,-11.38,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-105,State Legislature District,MO,House,105,ElectIndex model,0.3899,0.6101,-4.27,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-106,State Legislature District,MO,House,106,ElectIndex model,0.3175,0.6825,-7.26,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-107,State Legislature District,MO,House,107,ElectIndex model,0.099,0.901,-19.69,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-108,State Legislature District,MO,House,108,ElectIndex model,0.0596,0.9404,-23.82,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-109,State Legislature District,MO,House,109,ElectIndex model,0.0049,0.9951,-39.47,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-11,State Legislature District,MO,House,11,ElectIndex model,0.1004,0.8996,-19.56,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-110,State Legislature District,MO,House,110,ElectIndex model,0.241,0.759,-10.75,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-111,State Legislature District,MO,House,111,ElectIndex model,0.0029,0.9971,-42.11,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-112,State Legislature District,MO,House,112,ElectIndex model,0.0508,0.9492,-25.03,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-113,State Legislature District,MO,House,113,ElectIndex model,0.0167,0.9833,-32.52,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-114,State Legislature District,MO,House,114,ElectIndex model,0.0436,0.9564,-26.15,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-115,State Legislature District,MO,House,115,ElectIndex model,0.0031,0.9969,-41.81,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-116,State Legislature District,MO,House,116,ElectIndex model,0.003,0.997,-42.05,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-117,State Legislature District,MO,House,117,ElectIndex model,0.0005,0.9995,-49.93,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-118,State Legislature District,MO,House,118,ElectIndex model,0.0029,0.9971,-42.13,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-119,State Legislature District,MO,House,119,ElectIndex model,0.0067,0.9933,-37.85,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-12,State Legislature District,MO,House,12,ElectIndex model,0.7516,0.2484,10.39,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-120,State Legislature District,MO,House,120,ElectIndex model,0.0001,0.9999,-55.38,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-121,State Legislature District,MO,House,121,ElectIndex model,0.0567,0.9433,-24.21,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-122,State Legislature District,MO,House,122,ElectIndex model,0.0087,0.9913,-36.4,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-123,State Legislature District,MO,House,123,ElectIndex model,0.0003,0.9997,-52.35,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-MO-HOUSE-124,State Legislature District,MO,House,124,ElectIndex model,0.0006,0.9994,-49.4,Safe R,2026-09-07T10:49:29.824588+00:00
